item_number,name,section,catalog_page_id,pdf_page,hole_style,diameter_in,thickness_in,material,finish,max_load_lbs,length_in,cross_section,max_discs,spine_capacity,width_in,height_in,jaw_opening_in,hook_type,fastener_size,fastener_type,compatible_with,quantity_note,spacing_in,needs_verification,notes
805031,"97-6 V-Notched Formed Clip 6.62"" x 1"" with 2.8"" depth, .06"" tips 35° CL3, 0.08"" aluminum",Clips,E1,66,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805026,"97-6 V-Notched Formed Clip 6.62"" x 1"" with 2.8"" depth, .06"" tips 35° CL5, 0.063"" aluminum",Clips,E1,66,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805036,"97-6 V-Notched Formed Clip 6.62"" x 1"" with 2.8"" depth, .06"" tips 35° CL5, 0.08"" aluminum",Clips,E1,66,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805175,"97B V-Notched Formed Clip 4"" x 1"" with 1.5"" angle and 2.75"" depth CL3, 0.063"" aluminum",Clips,E1,66,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805185,"97B V-Notched Formed Clip 4"" x 1"" with 1.5"" angle and 2.75"" depth CL3, 0.08"" aluminum",Clips,E1,66,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805180,"97B V-Notched Formed Clip 4"" x 1"" with 1.5"" angle and 2.75"" depth CL5, 0.063"" aluminum",Clips,E1,66,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805190,"97B V-Notched Formed Clip 4"" x 1"" with 1.5"" angle and 2.75"" depth CL5, 0.08"" aluminum",Clips,E1,66,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805175M,"97BM V-Notched Formed Clip 4.12"" x 1"" with 1.5"" angle and 3.75"" depth CL3, 0.063"" aluminum",Clips,E1,66,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805185M,"97BM V-Notched Formed Clip 4.12"" x 1"" with 1.5"" angle and 3.75"" depth CL3, 0.08"" aluminum",Clips,E1,66,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805180M,"97BM V-Notched Formed Clip 4.12"" x 1"" with 1.5"" angle and 3.75"" depth CL5, 0.063"" aluminum",Clips,E1,66,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805190M,"97BM V-Notched Formed Clip 4.12"" x 1"" with 1.5"" angle and 3.75"" depth CL5, 0.08"" aluminum",Clips,E1,66,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805175MR,"97BMR V-Notched Formed Clip 4.125"" x 1"" with 1.5"" angle and 2.25"" depth CL3, 0.063"" aluminum",Clips,E1,66,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805185MR,"97BMR V-Notched Formed Clip 4.125"" x 1"" with 1.5"" angle and 2.25"" depth CL3, 0.08"" aluminum",Clips,E1,66,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805180MR,"97BMR V-Notched Formed Clip 4.125"" x 1"" with 1.5"" angle and 2.25"" depth CL5, 0.063"" aluminum",Clips,E1,66,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805190MR,"97BMR V-Notched Formed Clip 4.125"" x 1"" with 1.5"" angle and 2.25"" depth CL5, 0.08"" aluminum",Clips,E1,66,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805176,"97B-2 V-Notched Formed Clip 4.25"" x 1"" with 1.5"" angle and 3.75"" depth CL3, 0.063"" aluminum",Clips,E1,66,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805186,"97B-2 V-Notched Formed Clip 4.25"" x 1"" with 1.5"" angle and 3.75"" depth CL3, 0.08"" aluminum",Clips,E1,66,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805181,"97B-2 V-Notched Formed Clip 4.25"" x 1"" with 1.5"" angle and 3.75"" depth CL5, 0.063"" aluminum",Clips,E1,66,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805191,"97B-2 V-Notched Formed Clip 4.25"" x 1"" with 1.5"" angle and 3.75"" depth CL5, 0.08"" aluminum",Clips,E1,66,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805176M,"97B-2M V-Notched Formed Clip 3.62"" x 1"" with 1.5"" angle and 4.5"" depth CL3, 0.063"" aluminum",Clips,E1,66,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805186M,"97B-2M V-Notched Formed Clip 3.62"" x 1"" with 1.5"" angle and 4.5"" depth CL3, 0.08"" aluminum",Clips,E1,66,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805181M,"97B-2M V-Notched Formed Clip 3.62"" x 1"" with 1.5"" angle and 4.5"" depth CL5, 0.063"" aluminum",Clips,E1,66,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805191M,"97B-2M V-Notched Formed Clip 3.62"" x 1"" with 1.5"" angle and 4.5"" depth CL5, 0.08"" aluminum",Clips,E1,66,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805176M1,"97B-2M1 V-Notched Formed Clip 2.75"" x 1.5"" with .87"" small lip CL3, 0.063"" aluminum",Clips,E1,67,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805186M1,"97B-2M1 V-Notched Formed Clip 2.75"" x 1.5"" with .87"" small lip CL3, 0.08"" aluminum",Clips,E1,67,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805181M1,"97B-2M1 V-Notched Formed Clip 2.75"" x 1.5"" with .87"" small lip CL5, 0.063"" aluminum",Clips,E1,67,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805191M1,"97B-2M1 V-Notched Formed Clip 2.75"" x 1.5"" with .87"" small lip CL5, 0.08"" aluminum",Clips,E1,67,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805176MR,"97B-2MR V-Notched Formed Clip 3.5"" x 1"" with 1.5"" angle and 3.75"" depth CL3, 0.063"" aluminum",Clips,E1,67,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805186MR,"97B-2MR V-Notched Formed Clip 3.5"" x 1"" with 1.5"" angle and 3.75"" depth CL3, 0.08"" aluminum",Clips,E1,67,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805181MR,"97B-2MR V-Notched Formed Clip 3.5"" x 1"" with 1.5"" angle and 3.75"" depth CL5, 0.063"" aluminum",Clips,E1,67,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805191MR,"97B-2MR V-Notched Formed Clip 3.5"" x 1"" with 1.5"" angle and 3.75"" depth CL5, 0.08"" aluminum",Clips,E1,67,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805176MR1,"97B-2MR1 V-Notched Formed Clip 2.12"" x 1.5"" with .87"" small lip CL3, 0.063"" aluminum",Clips,E1,67,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805186MR1,"97B-2MR1 V-Notched Formed Clip 2.12"" x 1.5"" with .87"" small lip CL3, 0.08"" aluminum",Clips,E1,67,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805181MR1,"97B-2MR1 V-Notched Formed Clip 2.12"" x 1.5"" with .87"" small lip CL5, 0.063"" aluminum",Clips,E1,67,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805191MR1,"97B-2MR1 V-Notched Formed Clip 2.12"" x 1.5"" with .87"" small lip CL5, 0.08"" aluminum",Clips,E1,67,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805194,"97B-6 V-Notched Formed Clip 6.62"" x 1.50"" with 2.8"" depth CL3, 0.063"" aluminum",Clips,E1,67,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805196,"97B-6 V-Notched Formed Clip 6.62"" x 1.50"" with 2.8"" depth CL3, 0.08"" aluminum",Clips,E1,67,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805195,"97B-6 V-Notched Formed Clip 6.62"" x 1.50"" with 2.8"" depth CL5, 0.063"" aluminum",Clips,E1,67,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805197,"97B-6 V-Notched Formed Clip 6.62"" x 1.50"" with 2.8"" depth CL5, 0.08"" aluminum",Clips,E1,67,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805770,"121 V-Notched Flat Clip 6"" x .75"" with .12"" wide notches CL2, 0.063"" aluminum",Clips,E1,67,CL2,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805785,"121 V-Notched Flat Clip 6"" x .75"" with .12"" wide notches CL2, 0.08"" aluminum",Clips,E1,67,CL2,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805775,"121 V-Notched Flat Clip 6"" x .75"" with .12"" wide notches CL3, 0.063"" aluminum",Clips,E1,67,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805790,"121 V-Notched Flat Clip 6"" x .75"" with .12"" wide notches CL3, 0.08"" aluminum",Clips,E1,67,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805780,"121 V-Notched Flat Clip 6"" x .75"" with .12"" wide notches CL5, 0.063"" aluminum",Clips,E1,67,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805795,"121 V-Notched Flat Clip 6"" x .75"" with .12"" wide notches CL5, 0.08"" aluminum",Clips,E1,67,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805775A,"121A V-Notched Flat Clip 5.25"" x .75"" with .12"" wide notches CL3, 0.063"" aluminum",Clips,E1,67,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805790A,"121A V-Notched Flat Clip 5.25"" x .75"" with .12"" wide notches CL3, 0.08"" aluminum",Clips,E1,67,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805780A,"121A V-Notched Flat Clip 5.25"" x .75"" with .12"" wide notches CL5, 0.063"" aluminum",Clips,E1,67,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805795A,"121A V-Notched Flat Clip 5.25"" x .75"" with .12"" wide notches CL5, 0.08"" aluminum",Clips,E1,67,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805775M,"121M V-Notched Formed Clip 3.12"" x 1"" with 2"" depth CL3, 0.063"" aluminum",Clips,E1,67,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805790M,"121M V-Notched Formed Clip 3.12"" x 1"" with 2"" depth CL3, 0.08"" aluminum",Clips,E1,67,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805780M,"121M V-Notched Formed Clip 3.12"" x 1"" with 2"" depth CL5, 0.063"" aluminum",Clips,E1,67,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805795M,"121M V-Notched Formed Clip 3.12"" x 1"" with 2"" depth CL5, 0.08"" aluminum",Clips,E1,67,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805775MR,"121MR V-Notched Formed Clip 2.37"" x 1"" with 1"" lip CL3, 0.063"" aluminum",Clips,E1,67,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805790MR,"121MR V-Notched Formed Clip 2.37"" x 1"" with 1"" lip CL3, 0.08"" aluminum",Clips,E1,67,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805780MR,"121MR V-Notched Formed Clip 2.37"" x 1"" with 1"" lip CL5, 0.063"" aluminum",Clips,E1,67,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805795MR,"121MR V-Notched Formed Clip 2.37"" x 1"" with 1"" lip CL5, 0.08"" aluminum",Clips,E1,67,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805800,"121XL V-Notched Flat Clip 9"" x .75"" with .12"" wide notches CL2, 0.063"" aluminum",Clips,E1,68,CL2,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805815,"121XL V-Notched Flat Clip 9"" x .75"" with .12"" wide notches CL2, 0.08"" aluminum",Clips,E1,68,CL2,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805805,"121XL V-Notched Flat Clip 9"" x .75"" with .12"" wide notches CL3, 0.063"" aluminum",Clips,E1,68,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805820,"121XL V-Notched Flat Clip 9"" x .75"" with .12"" wide notches CL3, 0.08"" aluminum",Clips,E1,68,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805810,"121XL V-Notched Flat Clip 9"" x .75"" with .12"" wide notches CL5, 0.063"" aluminum",Clips,E1,68,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
805825,"121XL V-Notched Flat Clip 9"" x .75"" with .12"" wide notches CL5, 0.08"" aluminum",Clips,E1,68,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
806405,"125 V-Notched Flat Clip 6"" x .25"", .06"" tips, 60° notches CL3, 0.063"" aluminum",Clips,E1,68,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
806420,"125 V-Notched Flat Clip 6"" x .25"", .06"" tips, 60° notches CL3, 0.08"" aluminum",Clips,E1,68,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
806435,"125-02 V-Notched Formed Clip 3"" x .25"" with 2.12"" depth CL3, 0.063"" aluminum",Clips,E1,68,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
806450,"125-02 V-Notched Formed Clip 3"" x .25"" with 2.12"" depth CL3, 0.08"" aluminum",Clips,E1,68,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
806650,"130 V-Notched Flat Clip 6"" x 1.50"", .18"" tips, 35° notches CL4, 0.063"" aluminum",Clips,E1,68,CL4,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
806660,"130 V-Notched Flat Clip 6"" x 1.50"", .18"" tips, 35° notches CL4, 0.08"" aluminum",Clips,E1,68,CL4,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
806655,"130 V-Notched Flat Clip 6"" x 1.50"", .18"" tips, 35° notches CL6, 0.063"" aluminum",Clips,E1,68,CL6,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
806665,"130 V-Notched Flat Clip 6"" x 1.50"", .18"" tips, 35° notches CL6, 0.08"" aluminum",Clips,E1,68,CL6,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
806820,"130A V-Notched Formed Clip 4"" x 1.50"" with 2"" depth, 95° angle CL4, 0.063"" aluminum",Clips,E1,68,CL4,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
806830,"130A V-Notched Formed Clip 4"" x 1.50"" with 2"" depth, 95° angle CL4, 0.08"" aluminum",Clips,E1,68,CL4,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
806825,"130A V-Notched Formed Clip 4"" x 1.50"" with 2"" depth, 95° angle CL6, 0.063"" aluminum",Clips,E1,68,CL6,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
806835,"130A V-Notched Formed Clip 4"" x 1.50"" with 2"" depth, 95° angle CL6, 0.08"" aluminum",Clips,E1,68,CL6,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
806837,"130AP V-Notched Formed Clip 3.87"" x 1.50"" with .50"" lower lip CL4, 0.063"" aluminum",Clips,E1,68,CL4,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
806840,"130AP V-Notched Formed Clip 3.87"" x 1.50"" with .50"" lower lip CL4, 0.08"" aluminum",Clips,E1,68,CL4,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
806839,"130AP V-Notched Formed Clip 3.87"" x 1.50"" with .50"" lower lip CL6, 0.063"" aluminum",Clips,E1,68,CL6,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
806842,"130AP V-Notched Formed Clip 3.87"" x 1.50"" with .50"" lower lip CL6, 0.08"" aluminum",Clips,E1,68,CL6,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
806995,"130B V-Notched Formed Clip 3.50"" x 1.50"" with .50"" lip, 135° angle CL4, 0.063"" aluminum",Clips,E1,68,CL4,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807005,"130B V-Notched Formed Clip 3.50"" x 1.50"" with .50"" lip, 135° angle CL4, 0.08"" aluminum",Clips,E1,68,CL4,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807000,"130B V-Notched Formed Clip 3.50"" x 1.50"" with .50"" lip, 135° angle CL6, 0.063"" aluminum",Clips,E1,68,CL6,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807010,"130B V-Notched Formed Clip 3.50"" x 1.50"" with .50"" lip, 135° angle CL6, 0.08"" aluminum",Clips,E1,68,CL6,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807012,"130B V-Notched Formed Clip 3.50"" x 1.50"" with .50"" lip, 135° angle CL10, 0.08"" aluminum",Clips,E1,68,CL10,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807170,"130C V-Notched Formed Clip 3.50"" x 1.50"" with .50"" lip, 135° angle reversed CL4, 0.063"" aluminum",Clips,E1,69,CL4,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807180,"130C V-Notched Formed Clip 3.50"" x 1.50"" with .50"" lip, 135° angle reversed CL4, 0.08"" aluminum",Clips,E1,69,CL4,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807175,"130C V-Notched Formed Clip 3.50"" x 1.50"" with .50"" lip, 135° angle reversed CL6, 0.063"" aluminum",Clips,E1,69,CL6,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807185,"130C V-Notched Formed Clip 3.50"" x 1.50"" with .50"" lip, 135° angle reversed CL6, 0.08"" aluminum",Clips,E1,69,CL6,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807480,"159C V-Notched Flat Clip 7"" x .62"" with .18"" wide notches CL2, 0.063"" aluminum",Clips,E1,69,CL2,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807500,"159C V-Notched Flat Clip 7"" x .62"" with .18"" wide notches CL2, 0.08"" aluminum",Clips,E1,69,CL2,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807485,"159C V-Notched Flat Clip 7"" x .62"" with .18"" wide notches CL3, 0.063"" aluminum",Clips,E1,69,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807505,"159C V-Notched Flat Clip 7"" x .62"" with .18"" wide notches CL3, 0.08"" aluminum",Clips,E1,69,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807490,"159C V-Notched Flat Clip 7"" x .62"" with .18"" wide notches CL5, 0.063"" aluminum",Clips,E1,69,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807510,"159C V-Notched Flat Clip 7"" x .62"" with .18"" wide notches CL5, 0.08"" aluminum",Clips,E1,69,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807975,"164 V-Notched Flat Clip 6"" x .62"", sharp tips, 90° notches CL2, 0.063"" aluminum",Clips,E1,69,CL2,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807990,"164 V-Notched Flat Clip 6"" x .62"", sharp tips, 90° notches CL2, 0.08"" aluminum",Clips,E1,69,CL2,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807980,"164 V-Notched Flat Clip 6"" x .62"", sharp tips, 90° notches CL3, 0.063"" aluminum",Clips,E1,69,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807995,"164 V-Notched Flat Clip 6"" x .62"", sharp tips, 90° notches CL3, 0.08"" aluminum",Clips,E1,69,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
807985,"164 V-Notched Flat Clip 6"" x .62"", sharp tips, 90° notches CL5, 0.063"" aluminum",Clips,E1,69,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
808000,"164 V-Notched Flat Clip 6"" x .62"", sharp tips, 90° notches CL5, 0.08"" aluminum",Clips,E1,69,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
808100,"164A V-Notched Flat Clip with tips bent 5.87"" x .62"" CL3, 0.063"" aluminum",Clips,E1,69,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
808110,"164A V-Notched Flat Clip with tips bent 5.87"" x .62"" CL3, 0.08"" aluminum",Clips,E1,69,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
808105,"164A V-Notched Flat Clip with tips bent 5.87"" x .62"" CL5, 0.063"" aluminum",Clips,E1,69,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
808115,"164A V-Notched Flat Clip with tips bent 5.87"" x .62"" CL5, 0.08"" aluminum",Clips,E1,69,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
808005,"164M V-Notched Formed Clip 3.12"" x 1"" with 2"" depth, sharp 90° CL3, 0.063"" aluminum",Clips,E1,69,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
808015,"164M V-Notched Formed Clip 3.12"" x 1"" with 2"" depth, sharp 90° CL3, 0.08"" aluminum",Clips,E1,69,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
808010,"164M V-Notched Formed Clip 3.12"" x 1"" with 2"" depth, sharp 90° CL5, 0.063"" aluminum",Clips,E1,69,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
808020,"164M V-Notched Formed Clip 3.12"" x 1"" with 2"" depth, sharp 90° CL5, 0.08"" aluminum",Clips,E1,69,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
808050,"164MR V-Notched Formed Clip 2.37"" x 1"" mirror reversed, sharp 90° CL3, 0.063"" aluminum",Clips,E1,69,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
808060,"164MR V-Notched Formed Clip 2.37"" x 1"" mirror reversed, sharp 90° CL3, 0.08"" aluminum",Clips,E1,69,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
808055,"164MR V-Notched Formed Clip 2.37"" x 1"" mirror reversed, sharp 90° CL5, 0.063"" aluminum",Clips,E1,69,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
808065,"164MR V-Notched Formed Clip 2.37"" x 1"" mirror reversed, sharp 90° CL5, 0.08"" aluminum",Clips,E1,69,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
808075,"164X V-Notched Formed Clip 5"" x .62"" with 2.5"" depth, sharp 90° CL3, 0.063"" aluminum",Clips,E1,69,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
808090,"164X V-Notched Formed Clip 5"" x .62"" with 2.5"" depth, sharp 90° CL3, 0.08"" aluminum",Clips,E1,69,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
808080,"164X V-Notched Formed Clip 5"" x .62"" with 2.5"" depth, sharp 90° CL5, 0.063"" aluminum",Clips,E1,69,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
808095,"164X V-Notched Formed Clip 5"" x .62"" with 2.5"" depth, sharp 90° CL5, 0.08"" aluminum",Clips,E1,69,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
812705,"501 V-Notched Flat Clip 6"" x .37"", .06"" tips, 40° notches CL2, 0.063"" aluminum",Clips,E1,69,CL2,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
812715,"501 V-Notched Flat Clip 6"" x .37"", .06"" tips, 40° notches CL2, 0.08"" aluminum",Clips,E1,69,CL2,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
812710,"501 V-Notched Flat Clip 6"" x .37"", .06"" tips, 40° notches CL3, 0.063"" aluminum",Clips,E1,69,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
812720,"501 V-Notched Flat Clip 6"" x .37"", .06"" tips, 40° notches CL3, 0.08"" aluminum",Clips,E1,69,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
812712,"501 V-Notched Flat Clip 6"" x .37"", .06"" tips, 40° notches CL5, 0.063"" aluminum",Clips,E1,69,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
812722,"501 V-Notched Flat Clip 6"" x .37"", .06"" tips, 40° notches CL5, 0.08"" aluminum",Clips,E1,69,CL5,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
812724,"501EL V-Notched Formed Clip 2.37"" x 1"" with .87"" depth, 40° notches CL2, 0.063"" aluminum",Clips,E1,70,CL2,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
812734,"501EL V-Notched Formed Clip 2.37"" x 1"" with .87"" depth, 40° notches CL2, 0.08"" aluminum",Clips,E1,70,CL2,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
812729,"501EL V-Notched Formed Clip 2.37"" x 1"" with .87"" depth, 40° notches CL3, 0.063"" aluminum",Clips,E1,70,CL3,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
812739,"501EL V-Notched Formed Clip 2.37"" x 1"" with .87"" depth, 40° notches CL3, 0.08"" aluminum",Clips,E1,70,CL3,,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
812731,"501EL V-Notched Formed Clip 2.37"" x 1"" with .87"" depth, 40° notches CL5, 0.063"" aluminum",Clips,E1,70,CL5,,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,
